occupants,lighting_interior,lighting_exterior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.475,0.741,0.475,0,0,0.733,0,0.336,0.806,0.806,0,0,0
1,0.475,0.881,0.475,0,0,1,0,0.336,0.806,0.806,0,0,0.176
1,0.475,0.937,0.475,0,0,1,0,0.336,0.806,0.806,0,0,0
0.5,0.253,0.993,0.253,0,0,1,0,0.304,0.645,0.645,0,0,0
0,0.0493,0.965,0.0493,0,0,0.133,0.2,0.258,0.465,0.465,0,0,0
0,0.0493,0.825,0.0493,0,0,0,1,0.258,0.465,0.465,0,0,0
0,0.0493,0.699,0.0493,0,0,0,1,0.258,0.465,0.465,0,0,0
0,0.0493,0.559,0.0493,0,0,0,1,0.258,0.465,0.465,0,0,0
0,0.0493,0.517,0.0493,0,0,0,1,0.258,0.465,0.465,0,0,0.165
0,0.0493,0.517,0.0493,0,0,0,1,0.258,0.465,0.465,0,0,0.0825
0,0.0493,0.503,0.0493,0,0,0,1,0.258,0.465,0.465,0,0,0
0,0.0493,0.461,0.0493,0,0,0,1,0.258,0.465,0.465,0,0,0
0,0.0493,0.503,0.0493,0,0,0,1,0.258,0.465,0.465,0,0,0.0825
0,0.0493,0.601,0.0493,0,0,0,1,0.258,0.465,0.465,0,0,0.0825
0,0.0493,0.657,0.0493,0,0,0,0.6,0.258,0.465,0.465,0,0,0.0825
0,0.0493,0.475,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0,0.0493,0.322,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0,0.0493,0.336,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0825
0,0.0493,0.35,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.248
0,0.0493,0.336,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0,0.0493,0.392,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0,0.0493,0.433,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0,0.0493,0.447,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0,0.0493,0.545,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.333,0.741,0.333,0,0,0,0,0.402,0.682,0.682,0,0,0
0.5,0.333,0.881,0.333,0,0,0,0,0.402,0.682,0.682,0,0,0.341
